class,providerId,providerRegionDescription,totalDischarges,averageCoveredPayments,averageTotalPayments,averageMedicarePayments
DRG377,PID50069,RIDCAOrangeCounty,30,70727.06,13670.20,13048.70
DRG377,PID50077,RIDCASanDiego,44,60983.54,15112.50,14491.50
DRG377,PID50300,RIDCASanBernardino,20,39692.60,12850.00,12290.40
DRG377,PID60100,RIDCODenver,17,94313.00,12049.00,10475.11
DRG377,PID100122,RIDFLPensacola,12,100873.33,10548.66,9988.00
DRG377,PID100125,RIDFLMiami,13,78796.46,19448.69,12227.84
DRG377,PID110008,RIDGAAtlanta,14,36398.42,10071.71,9667.42
DRG377,PID110010,RIDGAAtlanta,44,28022.22,13400.13,11910.75
DRG377,PID10038,RIDALBirmingham,11,53031.00,8598.27,7683.72
DRG377,PID10039,RIDALHuntsville,114,43752.62,10419.35,9735.65
DRG377,PID10001,RIDALDothan,45,41152.84,10287.24,9348.35
DRG377,PID10006,RIDALBirmingham,19,51199.10,10190.42,8872.36
DRG377,PID10011,RIDALBirmingham,26,47576.00,10406.50,9757.11
DRG377,PID10016,RIDALBirmingham,16,42613.31,9259.12,8630.37
DRG377,PID10019,RIDALBirmingham,17,22318.17,9792.23,8982.17
DRG377,PID10023,RIDALMontgomery,13,41700.23,11587.69,11217.61
DRG377,PID10024,RIDALMontgomery,25,31691.20,10297.72,9578.36
DRG377,PID10029,RIDALBirmingham,25,14601.76,9540.72,8911.92
DRG377,PID10033,RIDALBirmingham,59,42674.76,14328.81,10940.52
DRG377,PID10035,RIDALBirmingham,15,35402.26,9514.86,8583.26
DRG377,PID10040,RIDALBirmingham,12,82870.25,9394.83,8436.58
DRG377,PID10046,RIDALBirmingham,25,61673.08,9524.28,8219.56
DRG377,PID10055,RIDALDothan,21,48314.61,9046.71,8405.95
DRG377,PID10056,RIDALBirmingham,35,34312.00,9518.22,8204.05
DRG377,PID10078,RIDALBirmingham,52,41104.25,9293.76,8634.11
DRG377,PID10085,RIDALHuntsville,22,13713.68,9281.68,8622.95
DRG377,PID10089,RIDALBirmingham,13,35712.07,10034.00,9173.07
DRG377,PID10090,RIDALMobile,21,28707.09,9043.14,8210.66
DRG377,PID10092,RIDALTuscaloosa,56,43134.05,10887.67,9848.32
DRG377,PID10103,RIDALBirmingham,31,58976.90,10363.29,9709.09
DRG377,PID10104,RIDALBirmingham,18,106866.27,16042.77,15205.27
DRG377,PID10113,RIDALMobile,38,25234.31,9171.10,8483.76
DRG377,PID10114,RIDALBirmingham,12,28440.08,9108.33,8644.66
DRG377,PID10118,RIDALBirmingham,27,36434.70,11155.51,10226.81
DRG377,PID10131,RIDALHuntsville,17,47445.82,9109.11,8511.70
DRG377,PID10139,RIDALBirmingham,12,100524.50,9021.58,8277.66
DRG377,PID10144,RIDALMobile,13,21311.84,8279.76,7081.76
DRG377,PID10149,RIDALMontgomery,20,28168.45,10357.15,9699.70
DRG377,PID10164,RIDALBirmingham,11,61368.09,10062.90,9448.36
DRG377,PID20001,RIDAKAnchorage,20,74435.90,20419.35,19628.55
DRG377,PID30002,RIDAZPhoenix,26,60449.76,14064.69,13304.65
DRG377,PID30006,RIDAZTucson,24,39395.58,11438.33,10783.33
DRG377,PID30010,RIDAZTucson,24,39111.66,11287.04,10725.08
DRG377,PID30011,RIDAZTucson,19,56076.47,10317.36,9242.89
DRG377,PID30012,RIDAZPhoenix,20,23077.25,11823.50,11150.70
DRG377,PID30013,RIDAZPhoenix,33,39005.69,12255.66,11572.48
DRG377,PID30014,RIDAZPhoenix,11,54854.36,11251.72,10591.54
DRG377,PID30023,RIDAZPhoenix,15,47121.93,18038.53,17361.46
DRG377,PID30030,RIDAZPhoenix,12,35240.41,13322.75,12673.08
DRG377,PID30036,RIDAZMesa,19,63717.52,11450.10,10682.31
DRG377,PID30038,RIDAZPhoenix,17,66414.17,12786.41,10589.58
DRG377,PID30043,RIDAZTucson,11,35038.54,13621.81,13110.18
DRG377,PID30055,RIDAZPhoenix,13,46214.00,12200.61,11421.84
DRG377,PID30061,RIDAZSunCity,38,47370.92,9757.34,9198.07
DRG377,PID30064,RIDAZTucson,28,57237.21,19964.21,19420.71
DRG377,PID30065,RIDAZMesa,22,50067.90,12837.45,12225.86
DRG377,PID30069,RIDAZPhoenix,13,51862.76,11924.61,9283.84
DRG377,PID30085,RIDAZTucson,11,38888.27,10408.18,9793.63
DRG377,PID30087,RIDAZPhoenix,30,49310.40,9687.26,9052.16
DRG377,PID30088,RIDAZMesa,46,35456.47,10025.39,9146.45
DRG377,PID30089,RIDAZPhoenix,21,43217.42,11899.09,11140.09
DRG377,PID30092,RIDAZPhoenix,23,45708.69,10940.78,10216.43
DRG377,PID30093,RIDAZSunCity,31,56811.67,11305.64,10800.64
DRG377,PID30101,RIDNVLasVegas,17,127200.05,11679.35,10285.58
DRG377,PID30103,RIDAZPhoenix,27,30897.03,14588.37,10355.81
DRG377,PID30115,RIDAZPhoenix,12,48450.33,12414.50,11662.50
DRG377,PID30119,RIDAZMesa,15,50375.80,10674.20,10074.73
DRG377,PID30121,RIDAZMesa,11,35385.81,11842.45,11227.90
DRG377,PID40004,RIDARSpringdale,23,38885.56,10149.26,7794.21
DRG377,PID40007,RIDARLittleRock,38,40079.81,11148.81,10703.65
DRG377,PID40010,RIDARSpringdale,22,35918.31,9810.18,8388.22
DRG377,PID40014,RIDARLittleRock,24,22521.12,9561.91,8950.08
DRG377,PID40016,RIDARLittleRock,26,19327.69,13218.73,12697.50
DRG377,PID40020,RIDARJonesboro,32,17893.93,10632.65,10104.03
DRG377,PID40022,RIDARSpringdale,13,51963.23,9476.76,8869.69
DRG377,PID40026,RIDARLittleRock,25,47403.96,9864.36,9033.08
DRG377,PID40027,RIDMOSpringfield,26,23148.73,9125.15,8342.69
DRG377,PID40029,RIDARLittleRock,26,23587.11,9687.88,9042.19
DRG377,PID40036,RIDARLittleRock,31,23151.48,8828.09,8283.45
DRG377,PID40042,RIDTNMemphis,15,33768.93,12611.66,12238.60
DRG377,PID40055,RIDARFortSmith,31,29780.70,10793.03,10216.00
DRG377,PID40062,RIDARFortSmith,28,36175.07,9798.64,8956.50
DRG377,PID40071,RIDARLittleRock,20,47912.20,11597.75,10596.90
DRG377,PID40078,RIDARLittleRock,21,76492.80,10511.19,9761.09
DRG377,PID40084,RIDARLittleRock,19,20995.78,9054.47,8627.57
DRG377,PID40085,RIDTNMemphis,11,48824.45,11766.36,9541.45
DRG377,PID40114,RIDARLittleRock,74,35123.72,9815.36,9150.00
DRG377,PID40119,RIDARLittleRock,20,46660.05,11426.90,9592.20
DRG377,PID50002,RIDCAAlamedaCounty,16,121119.93,24569.31,20372.00
DRG377,PID50007,RIDCASanMateoCounty,28,70347.67,18451.96,11702.21
DRG377,PID50013,RIDCANapa,13,72773.76,16020.69,15329.00
DRG377,PID50017,RIDCASacramento,11,87581.18,17600.09,12111.00
DRG377,PID50018,RIDCALosAngeles,17,35346.82,19667.05,18520.29
