class,providerId,providerRegionDescription,totalDischarges,averageCoveredPayments,averageTotalPayments,averageMedicarePayments
DRG698,PID10001,RIDALDothan,30,28252.76,8619.10,8106.40
DRG698,PID10011,RIDALBirmingham,12,17433.00,8406.91,7869.83
DRG698,PID10023,RIDALMontgomery,13,24181.46,10581.69,9807.84
DRG698,PID10024,RIDALMontgomery,23,28739.78,8635.91,7486.95
DRG698,PID10029,RIDALBirmingham,16,14155.68,8421.31,7578.31
DRG698,PID10033,RIDALBirmingham,94,43808.68,12854.37,10758.85
DRG698,PID10035,RIDALBirmingham,12,21490.16,7613.08,6955.41
DRG698,PID10039,RIDALHuntsville,76,40317.69,9905.07,8609.17
DRG698,PID10056,RIDALBirmingham,13,27330.84,8044.84,7372.46
DRG698,PID10085,RIDALHuntsville,18,10005.61,8390.11,7488.11
DRG698,PID10090,RIDALMobile,12,32175.75,7603.91,7226.58
DRG698,PID10092,RIDALTuscaloosa,43,31142.00,9286.60,8296.83
DRG698,PID10101,RIDALBirmingham,13,26796.92,10051.38,9140.76
DRG698,PID10103,RIDALBirmingham,21,64558.61,9828.00,9398.28
DRG698,PID10113,RIDALMobile,37,34357.48,9249.86,8399.29
DRG698,PID10114,RIDALBirmingham,14,39915.28,8941.35,7751.00
DRG698,PID10139,RIDALBirmingham,11,155719.72,9966.90,8998.09
DRG698,PID30002,RIDAZPhoenix,33,92588.57,16954.24,15129.00
DRG698,PID30006,RIDAZTucson,12,28373.08,10596.91,9939.25
DRG698,PID30013,RIDAZPhoenix,30,31920.46,10480.53,9994.26
DRG698,PID30014,RIDAZPhoenix,17,49528.52,9978.41,9320.05
DRG698,PID30036,RIDAZMesa,14,62395.92,10574.42,9061.14
DRG698,PID30038,RIDAZPhoenix,28,39356.46,10424.53,9520.60
DRG698,PID30061,RIDAZSunCity,17,43823.70,9085.52,7954.82
DRG698,PID30064,RIDAZTucson,37,66974.05,21790.37,18589.59
DRG698,PID30065,RIDAZMesa,22,45147.22,10452.59,9812.31
DRG698,PID30085,RIDAZTucson,16,60908.00,10446.06,9532.31
DRG698,PID30087,RIDAZPhoenix,22,37944.72,9331.63,7979.77
DRG698,PID30088,RIDAZMesa,26,46691.61,10055.19,9261.88
DRG698,PID30089,RIDAZPhoenix,19,42791.31,11010.26,10488.94
DRG698,PID30093,RIDAZSunCity,18,40757.94,9570.16,8948.38
DRG698,PID30103,RIDAZPhoenix,26,35628.76,18433.92,9992.73
DRG698,PID30115,RIDAZPhoenix,17,33796.29,10872.47,9310.88
DRG698,PID30119,RIDAZMesa,19,52670.15,10181.21,8718.05
DRG698,PID40007,RIDARLittleRock,37,32171.24,9070.78,7826.78
DRG698,PID40016,RIDARLittleRock,39,33577.61,13544.87,12479.30
DRG698,PID40036,RIDARLittleRock,17,24393.64,8432.41,7219.70
DRG698,PID40055,RIDARFortSmith,21,20046.85,8622.76,6909.14
DRG698,PID40062,RIDARFortSmith,14,31431.00,8300.57,7229.21
DRG698,PID50502,RIDCALosAngeles,69,63643.13,16210.91,15322.01
DRG698,PID40114,RIDARLittleRock,40,29196.97,8522.37,6939.12
DRG698,PID50002,RIDCAAlamedaCounty,19,143287.10,18237.42,17331.63
DRG698,PID50007,RIDCASanMateoCounty,22,43887.72,10971.68,10458.59
DRG698,PID50009,RIDCANapa,15,80307.73,13518.40,13029.93
DRG698,PID50022,RIDCASanBernardino,21,105716.00,15598.57,15170.38
DRG698,PID50025,RIDCASanDiego,28,34970.89,17003.03,16561.75
DRG698,PID50026,RIDCASanDiego,30,49485.13,10145.20,9387.50
DRG698,PID50030,RIDCAChico,20,36530.20,11642.35,10967.95
DRG698,PID50038,RIDCASanJose,30,68231.06,22051.20,21009.16
DRG698,PID50039,RIDCAChico,29,58668.62,10846.79,10186.55
DRG698,PID50043,RIDCAAlamedaCounty,14,91407.00,16529.57,15889.57
DRG698,PID50047,RIDCASanFrancisco,27,72008.00,17805.85,16837.81
DRG698,PID50060,RIDCAFresno,16,44871.31,15280.25,14512.00
DRG698,PID50069,RIDCAOrangeCounty,12,57240.58,10951.66,10579.66
DRG698,PID50077,RIDCASanDiego,15,59251.06,13944.60,13088.46
DRG698,PID50093,RIDCAFresno,25,33754.40,11287.12,10884.68
DRG698,PID50099,RIDCASanBernardino,14,45957.92,10135.21,9737.78
DRG698,PID50100,RIDCASanDiego,28,67722.03,12847.00,11985.82
DRG698,PID50108,RIDCASacramento,54,63680.61,13070.14,12360.38
DRG698,PID50112,RIDCALosAngeles,16,50642.62,11291.87,10677.81
DRG698,PID50115,RIDCASanDiego,16,76003.87,13866.75,13027.81
DRG698,PID50125,RIDCASanJose,13,82036.23,17790.00,16812.84
DRG698,PID50128,RIDCASanDiego,27,39868.55,11241.51,10658.11
DRG698,PID50150,RIDCASacramento,25,49920.16,13622.32,12512.12
DRG698,PID50153,RIDCASanJose,18,94116.61,16602.83,15410.88
