class,providerId,providerRegionDescription,totalDischarges,averageCoveredPayments,averageTotalPayments,averageMedicarePayments
DRG439,PID100006,RIDFLOrlando,25,38889.24,7081.32,5817.92
DRG439,PID10005,RIDALBirmingham,11,15285.27,6384.54,4408.18
DRG439,PID10006,RIDALBirmingham,12,25451.83,5554.16,3908.25
DRG439,PID10011,RIDALBirmingham,15,27758.40,6658.66,4599.33
DRG439,PID10023,RIDALMontgomery,19,18855.73,6648.47,5893.52
DRG439,PID10024,RIDALMontgomery,22,22446.50,5602.72,4666.59
DRG439,PID10029,RIDALBirmingham,11,9614.72,5761.18,4743.72
DRG439,PID10033,RIDALBirmingham,23,26588.69,8041.69,6399.39
DRG439,PID10035,RIDALBirmingham,11,12887.54,5532.81,4609.54
DRG439,PID10039,RIDALHuntsville,24,18103.62,6107.37,5085.29
DRG439,PID10046,RIDALBirmingham,12,36363.83,5279.33,4530.00
DRG439,PID10055,RIDALDothan,19,47869.21,5343.52,4620.47
DRG439,PID10056,RIDALBirmingham,18,16146.16,5275.83,4055.44
DRG439,PID10089,RIDALBirmingham,11,23421.90,5771.00,4847.72
DRG439,PID10092,RIDALTuscaloosa,25,22235.24,6033.08,5268.44
DRG439,PID10100,RIDALMobile,15,15272.06,4922.33,4025.26
DRG439,PID10113,RIDALMobile,11,25102.90,5417.00,4905.36
DRG439,PID10131,RIDALHuntsville,14,44398.35,5716.35,4121.42
DRG439,PID10149,RIDALMontgomery,14,23930.14,5737.07,5014.50
DRG439,PID30002,RIDAZPhoenix,17,29592.82,7682.00,7223.41
DRG439,PID30006,RIDAZTucson,14,33805.92,7037.57,6231.28
DRG439,PID30012,RIDAZPhoenix,14,22885.28,7094.00,6294.57
DRG439,PID30013,RIDAZPhoenix,11,24605.27,6917.72,5891.54
DRG439,PID30014,RIDAZPhoenix,17,24063.00,6587.58,5779.88
DRG439,PID30036,RIDAZMesa,17,41045.94,7126.52,5178.11
DRG439,PID30055,RIDAZPhoenix,15,23096.06,7206.13,6419.06
DRG439,PID30061,RIDAZSunCity,16,44731.18,6219.50,4790.43
DRG439,PID30064,RIDAZTucson,11,23542.63,10690.54,9873.09
DRG439,PID30065,RIDAZMesa,18,32612.00,7488.77,5652.33
DRG439,PID30087,RIDAZPhoenix,13,29299.30,6296.00,4808.61
DRG439,PID30088,RIDAZMesa,26,32712.57,6039.26,5348.80
DRG439,PID30089,RIDAZPhoenix,17,28316.47,6641.41,6110.58
DRG439,PID30093,RIDAZSunCity,13,30076.46,6007.53,5064.46
DRG439,PID30101,RIDNVLasVegas,16,53364.00,6904.56,5337.93
DRG439,PID30103,RIDAZPhoenix,26,21844.15,8977.69,6159.88
DRG439,PID30117,RIDNVLasVegas,11,42358.09,5746.72,5035.09
DRG439,PID30119,RIDAZMesa,13,31920.38,6060.53,5281.76
DRG439,PID30122,RIDAZMesa,13,25183.38,6396.07,5272.46
DRG439,PID40007,RIDARLittleRock,12,28781.16,6098.41,4542.08
DRG439,PID40014,RIDARLittleRock,17,18043.58,5698.35,5110.35
DRG439,PID40016,RIDARLittleRock,22,10825.72,7838.04,7300.68
DRG439,PID40020,RIDARJonesboro,18,9535.05,6170.83,5306.66
DRG439,PID40022,RIDARSpringdale,14,30846.42,5813.35,4926.21
DRG439,PID40026,RIDARLittleRock,14,25520.64,5710.42,4751.57
DRG439,PID40039,RIDARJonesboro,14,12967.50,5764.00,4802.85
DRG439,PID40055,RIDARFortSmith,28,18101.57,5800.78,4788.78
DRG439,PID40062,RIDARFortSmith,12,35143.33,5999.00,4039.08
DRG439,PID40071,RIDARLittleRock,14,26350.07,6356.28,5635.42
DRG439,PID40084,RIDARLittleRock,14,13851.78,5397.64,4595.92
DRG439,PID40114,RIDARLittleRock,28,30295.07,6073.39,5431.10
DRG439,PID40118,RIDARJonesboro,15,31440.73,6054.06,5154.86
DRG439,PID40119,RIDARLittleRock,17,17687.52,6097.64,5568.70
DRG439,PID50022,RIDCASanBernardino,22,47654.72,9414.95,6769.00
DRG439,PID50025,RIDCASanDiego,24,31938.87,12031.29,11236.12
DRG439,PID50026,RIDCASanDiego,17,40197.00,7433.94,6638.64
DRG439,PID50036,RIDCABakersfield,12,37576.33,7744.66,7087.00
DRG439,PID50039,RIDCAChico,23,43893.91,7020.08,6113.08
DRG439,PID50043,RIDCAAlamedaCounty,16,48601.93,10490.93,9577.18
DRG439,PID50045,RIDCASanDiego,13,32769.38,8630.76,7852.00
DRG439,PID50047,RIDCASanFrancisco,11,60042.45,11985.36,9840.63
DRG439,PID50056,RIDCALosAngeles,13,27466.61,8650.61,7164.30
DRG439,PID50057,RIDCABakersfield,18,35968.50,7785.00,7033.88
DRG439,PID50058,RIDCALosAngeles,13,56984.69,9809.46,9117.76
DRG439,PID50060,RIDCAFresno,24,25493.20,9980.50,9232.50
DRG439,PID50077,RIDCASanDiego,24,45617.62,9607.04,8741.79
DRG439,PID50082,RIDCAVentura,12,33705.33,7837.00,7276.33
DRG439,PID50084,RIDCAStockton,19,48769.73,8546.05,7723.73
DRG439,PID50093,RIDCAFresno,30,30610.26,7438.60,6406.06
DRG439,PID50108,RIDCASacramento,19,46793.00,8806.73,7977.68
DRG439,PID50112,RIDCALosAngeles,11,32307.09,8643.63,6410.81
DRG439,PID50121,RIDCAFresno,14,31966.14,7534.00,6889.42
DRG439,PID50125,RIDCASanJose,11,84409.18,11645.00,10924.63
DRG439,PID50133,RIDCASacramento,17,44490.23,9255.70,8660.11
DRG439,PID50179,RIDCAModesto,11,57368.27,7639.45,6922.00
DRG439,PID50195,RIDCAAlamedaCounty,29,57373.62,9897.48,9355.41
