class,providerId,providerRegionDescription,totalDischarges,averageCoveredPayments,averageTotalPayments,averageMedicarePayments
DRG309,PID50039,RIDCAChico,52,39929.21,5750.69,4822.00
DRG309,PID250093,RIDTNMemphis,13,15975.92,4449.00,3929.00
DRG309,PID360010,RIDOHCanton,24,7262.79,4481.66,3681.16
DRG309,PID10001,RIDALDothan,100,19155.11,4883.85,3873.84
DRG309,PID10005,RIDALBirmingham,34,13036.88,5000.58,4069.70
DRG309,PID10006,RIDALBirmingham,59,16674.28,4465.45,3533.15
DRG309,PID10010,RIDALHuntsville,23,8981.91,4181.26,3400.73
DRG309,PID10011,RIDALBirmingham,32,17324.21,4569.84,3619.71
DRG309,PID10012,RIDALBirmingham,17,25947.11,4425.00,3766.64
DRG309,PID10016,RIDALBirmingham,54,27599.96,5058.50,3757.57
DRG309,PID10019,RIDALBirmingham,44,14175.11,4616.95,3818.06
DRG309,PID10023,RIDALMontgomery,66,19728.22,5805.98,4651.06
DRG309,PID10024,RIDALMontgomery,56,17211.87,4883.42,3945.50
DRG309,PID10025,RIDALBirmingham,13,8470.15,4725.76,4031.61
DRG309,PID10029,RIDALBirmingham,49,8801.91,4935.57,3890.91
DRG309,PID10033,RIDALBirmingham,53,19007.20,6327.49,5558.11
DRG309,PID10035,RIDALBirmingham,27,17180.92,4810.48,3845.70
DRG309,PID10036,RIDFLPensacola,14,13088.71,4484.71,3604.42
DRG309,PID10038,RIDALBirmingham,16,27347.18,4248.93,3541.43
DRG309,PID10039,RIDALHuntsville,143,18696.25,5201.76,4191.21
DRG309,PID10040,RIDALBirmingham,37,48783.48,4470.35,3543.00
DRG309,PID10046,RIDALBirmingham,35,32479.40,4384.20,3450.82
DRG309,PID10049,RIDALDothan,12,21345.25,4254.41,3413.41
DRG309,PID10054,RIDALHuntsville,32,28404.25,6057.21,3635.31
DRG309,PID10055,RIDALDothan,53,20553.28,4513.94,3365.77
DRG309,PID10056,RIDALBirmingham,67,15483.73,4299.38,3562.19
DRG309,PID10061,RIDALHuntsville,22,8862.59,4526.00,3701.72
DRG309,PID10062,RIDALDothan,14,6863.42,4689.07,3887.35
DRG309,PID10065,RIDALBirmingham,21,6898.80,4819.00,3802.42
DRG309,PID10078,RIDALBirmingham,45,15348.77,4519.66,3855.88
DRG309,PID10079,RIDALHuntsville,17,10717.47,4919.17,4125.76
DRG309,PID10083,RIDALMobile,26,28637.92,4347.65,3701.96
DRG309,PID10085,RIDALHuntsville,35,7851.82,4672.74,3343.71
DRG309,PID10086,RIDALBirmingham,16,15991.43,4246.56,3505.68
DRG309,PID10089,RIDALBirmingham,30,18370.90,4690.40,3974.53
DRG309,PID10090,RIDALMobile,57,14230.07,4510.29,3326.33
DRG309,PID10092,RIDALTuscaloosa,119,17522.24,5238.03,4435.64
DRG309,PID10099,RIDFLPensacola,11,7924.54,4478.09,3866.45
DRG309,PID10100,RIDALMobile,46,12264.08,4091.17,3141.19
DRG309,PID10101,RIDALBirmingham,16,18442.43,5526.31,4575.18
DRG309,PID10103,RIDALBirmingham,54,25742.14,6035.27,3914.14
DRG309,PID10104,RIDALBirmingham,57,28423.59,5057.03,3897.77
DRG309,PID10108,RIDALMontgomery,21,13212.90,4347.80,3492.95
DRG309,PID10113,RIDALMobile,72,14432.76,4768.86,3689.69
DRG309,PID10114,RIDALBirmingham,20,19865.05,4675.25,3659.65
DRG309,PID10118,RIDALBirmingham,40,16681.62,5789.25,4945.05
DRG309,PID10120,RIDALMobile,14,11025.21,4817.71,3811.14
DRG309,PID10126,RIDALMontgomery,16,13545.81,4995.75,4292.25
DRG309,PID10131,RIDALHuntsville,27,38112.81,4407.11,3487.11
DRG309,PID10139,RIDALBirmingham,41,43710.63,4397.60,3543.70
DRG309,PID10144,RIDALMobile,26,11948.23,4224.57,3312.26
DRG309,PID10148,RIDALMontgomery,12,5805.16,4483.91,3828.91
DRG309,PID10149,RIDALMontgomery,36,16027.25,5224.05,3884.75
DRG309,PID10158,RIDALBirmingham,16,18839.18,4594.25,3745.25
DRG309,PID20001,RIDAKAnchorage,41,24082.90,7557.39,5839.97
DRG309,PID20006,RIDAKAnchorage,11,36283.09,11481.45,6567.81
DRG309,PID20012,RIDAKAnchorage,11,23582.63,11573.81,10853.45
DRG309,PID20024,RIDAKAnchorage,20,12958.20,7796.80,6842.60
DRG309,PID20026,RIDAKAnchorage,18,10896.11,10366.44,9491.33
DRG309,PID30002,RIDAZPhoenix,45,23764.42,6715.95,5515.28
DRG309,PID30006,RIDAZTucson,75,16874.84,5748.82,4998.85
DRG309,PID30007,RIDAZPhoenix,15,34611.73,7596.46,6213.00
DRG309,PID30010,RIDAZTucson,39,21642.46,5301.64,4285.87
DRG309,PID30011,RIDAZTucson,55,22057.41,4993.10,4013.52
DRG309,PID30012,RIDAZPhoenix,38,16687.50,5876.60,4959.86
DRG309,PID30013,RIDAZPhoenix,72,17321.98,5762.11,4936.83
DRG309,PID30014,RIDAZPhoenix,50,22454.54,5494.88,4495.82
DRG309,PID30016,RIDAZPhoenix,40,21157.00,5658.45,4845.75
DRG309,PID30023,RIDAZPhoenix,30,30889.23,8852.16,7598.16
DRG309,PID30024,RIDAZPhoenix,28,25345.60,7378.78,6495.07
DRG309,PID30030,RIDAZPhoenix,24,26147.45,6892.20,5955.54
DRG309,PID30033,RIDAZPhoenix,25,32519.48,5993.44,4740.36
DRG309,PID30036,RIDAZMesa,65,31160.90,5517.89,4593.72
DRG309,PID30037,RIDAZPhoenix,11,22611.18,6156.00,4627.09
DRG309,PID30038,RIDAZPhoenix,44,24309.97,5795.59,4189.61
DRG309,PID30043,RIDAZTucson,26,17689.92,6361.96,5631.65
DRG309,PID30055,RIDAZPhoenix,33,20362.06,6030.48,5077.75
DRG309,PID30061,RIDAZSunCity,106,26685.71,4939.60,4089.22
DRG309,PID30062,RIDAZPhoenix,16,21275.00,7831.81,5932.18
DRG309,PID30064,RIDAZTucson,51,18338.19,8241.64,7462.07
DRG309,PID30065,RIDAZMesa,57,19495.64,5778.73,4766.80
DRG309,PID30069,RIDAZPhoenix,60,24391.16,5877.76,4673.73
DRG309,PID30083,RIDAZPhoenix,13,20873.30,5824.30,4638.69
DRG309,PID30085,RIDAZTucson,39,22405.07,4956.53,3946.79
DRG309,PID30087,RIDAZPhoenix,86,24090.79,5046.66,3882.25
DRG309,PID30088,RIDAZMesa,40,24965.07,4973.95,4305.95
DRG309,PID30089,RIDAZPhoenix,55,25561.94,5762.00,4870.69
DRG309,PID30092,RIDAZPhoenix,33,24228.93,5404.78,4477.36
DRG309,PID30093,RIDAZSunCity,115,24303.10,4937.94,4151.11
DRG309,PID30094,RIDAZPhoenix,27,18703.70,5826.07,4891.33
DRG309,PID30100,RIDAZTucson,31,20100.83,4579.00,3780.80
DRG309,PID30101,RIDNVLasVegas,25,55948.52,6040.84,4436.36
DRG309,PID30103,RIDAZPhoenix,84,17001.69,6831.00,5124.59
DRG309,PID30105,RIDAZMesa,77,18494.32,4839.00,3963.15
DRG309,PID30110,RIDAZPhoenix,15,18167.33,5931.26,5034.20
DRG309,PID30111,RIDAZTucson,15,14950.66,7104.80,6356.53
DRG309,PID30114,RIDAZTucson,22,18876.95,4584.45,3769.90
