class,providerId,providerRegionDescription,totalDischarges,averageCoveredPayments,averageTotalPayments,averageMedicarePayments
DRG314,PID50089,RIDCASanBernardino,14,134508.07,23337.85,22339.64
DRG314,PID50093,RIDCAFresno,72,52981.98,14177.40,12597.05
DRG314,PID50099,RIDCASanBernardino,41,61255.34,12875.39,12151.53
DRG314,PID50100,RIDCASanDiego,29,109490.75,18324.62,16036.31
DRG314,PID50101,RIDCASanFrancisco,11,68287.36,17183.18,16552.36
DRG314,PID50103,RIDCALosAngeles,32,89867.40,19490.21,18980.81
DRG314,PID50104,RIDCALosAngeles,59,64255.16,20202.79,19522.84
DRG314,PID50107,RIDCASantaBarbara,15,87528.13,16713.80,12946.86
DRG314,PID50108,RIDCASacramento,30,60770.13,16714.16,13905.13
DRG314,PID50112,RIDCALosAngeles,30,72141.86,15272.50,14564.60
DRG314,PID50115,RIDCASanDiego,15,56951.33,12501.46,11637.86
DRG314,PID50116,RIDCALosAngeles,51,91045.96,16100.09,15485.39
DRG314,PID50121,RIDCAFresno,17,66815.76,15203.29,14670.58
DRG314,PID50125,RIDCASanJose,43,148733.62,20970.27,20257.93
DRG314,PID50126,RIDCALosAngeles,33,61901.63,16732.54,16299.03
DRG314,PID50128,RIDCASanDiego,12,57242.75,13216.91,12564.58
DRG314,PID50129,RIDCASanBernardino,36,66065.30,15186.61,13918.72
DRG314,PID50132,RIDCALosAngeles,27,97915.29,17194.29,16023.92
DRG314,PID50133,RIDCASacramento,22,109694.04,24370.22,23965.81
DRG314,PID50145,RIDCASalinas,12,72779.25,16088.75,15622.41
DRG314,PID50149,RIDCALosAngeles,19,51699.42,19784.94,19103.52
DRG314,PID50153,RIDCASanJose,16,125130.50,20111.18,19209.43
DRG314,PID50168,RIDCAOrangeCounty,16,113638.56,16387.56,15894.25
DRG314,PID50169,RIDCALosAngeles,37,91700.86,12883.05,12017.16
DRG314,PID50174,RIDCASantaRosa,21,105165.71,15955.80,15163.76
DRG314,PID50179,RIDCAModesto,15,118120.86,13750.20,13157.13
DRG314,PID50180,RIDCAContraCostaCounty,23,232067.39,31155.60,29163.65
DRG314,PID50191,RIDCALosAngeles,26,57510.65,17628.19,17284.80
DRG314,PID50195,RIDCAAlamedaCounty,27,88361.33,17420.25,16569.37
DRG314,PID50197,RIDCASanMateoCounty,13,128841.07,14015.61,13580.38
DRG314,PID50204,RIDCALosAngeles,23,69664.30,12925.21,12531.47
DRG314,PID50222,RIDCASanDiego,29,72635.24,14431.58,13612.03
DRG314,PID50224,RIDCAOrangeCounty,35,55663.40,12555.54,11977.97
DRG314,PID50226,RIDCAOrangeCounty,32,73569.18,12524.34,11784.46
DRG314,PID50228,RIDCASanFrancisco,23,70915.86,27685.82,26780.86
DRG314,PID50230,RIDCAOrangeCounty,11,88740.09,18121.45,17358.36
DRG314,PID50231,RIDCALosAngeles,34,109036.94,17683.00,16865.52
DRG314,PID50232,RIDCASanLuisObispo,14,64971.92,12010.57,11128.00
DRG314,PID50235,RIDCALosAngeles,51,174829.27,18771.80,17646.23
DRG314,PID50238,RIDCALosAngeles,34,88473.61,15359.79,14286.00
DRG314,PID50239,RIDCALosAngeles,12,112852.08,16958.16,16345.00
DRG314,PID50242,RIDCASantaCruz,18,103750.22,18417.11,17856.44
DRG314,PID50243,RIDCAPalmSprings/RanchoM,21,109867.80,14552.52,14086.57
DRG314,PID50245,RIDCASanBernardino,22,37705.81,20263.81,19476.90
DRG314,PID50261,RIDCABakersfield,13,62053.30,15037.61,14411.23
DRG314,PID50262,RIDCALosAngeles,37,93347.54,26769.83,26373.83
DRG314,PID50278,RIDCALosAngeles,48,99235.08,14502.35,13916.77
DRG314,PID50280,RIDCARedding,18,70857.83,14972.61,14410.16
DRG314,PID50281,RIDCALosAngeles,16,72100.00,16654.87,15482.00
DRG314,PID50289,RIDCASanMateoCounty,12,134999.00,18556.08,17335.16
DRG314,PID50290,RIDCALosAngeles,23,46995.69,11449.56,10912.34
DRG314,PID50295,RIDCABakersfield,14,65240.50,12261.71,11704.85
DRG314,PID50300,RIDCASanBernardino,28,35967.53,13489.50,12866.28
DRG314,PID50305,RIDCAAlamedaCounty,19,123579.68,23139.73,21467.00
DRG314,PID50308,RIDCASanJose,15,94420.53,14574.00,13896.93
DRG314,PID50309,RIDCASacramento,26,67682.80,13191.96,12736.03
DRG314,PID50324,RIDCASanDiego,11,126086.63,16165.00,13518.54
DRG314,PID50327,RIDCASanBernardino,64,77984.40,22142.90,20425.39
DRG314,PID50329,RIDCAOrangeCounty,15,64004.06,14629.13,13482.53
DRG314,PID50334,RIDCASalinas,15,73247.53,21120.66,18733.40
DRG314,PID50336,RIDCASacramento,15,140503.80,13121.33,12519.73
DRG314,PID50348,RIDCAOrangeCounty,20,81210.65,20076.10,19463.15
DRG314,PID50350,RIDCALosAngeles,18,30728.00,15325.50,14874.88
DRG314,PID50351,RIDCALosAngeles,56,89256.01,12775.94,12214.94
DRG314,PID50353,RIDCALosAngeles,39,92233.05,13183.12,12453.69
DRG314,PID50360,RIDCASanFrancisco,14,112978.42,17210.14,16401.50
DRG314,PID50367,RIDCAContraCostaCounty,20,132124.50,18441.35,17880.15
DRG314,PID50376,RIDCALosAngeles,11,65899.36,24636.00,23999.45
DRG314,PID50380,RIDCASanJose,15,165757.06,16543.80,15629.93
DRG314,PID50382,RIDCALosAngeles,66,40566.50,16252.77,15683.04
DRG314,PID50390,RIDCASanBernardino,16,50466.93,13060.50,12498.50
DRG314,PID50393,RIDCALosAngeles,17,138507.23,19315.52,17971.82
DRG314,PID50394,RIDCAVentura,13,57838.46,11480.61,10873.53
DRG314,PID50396,RIDCASantaBarbara,23,82917.30,16083.26,15509.00
DRG314,PID50424,RIDCASanDiego,16,40756.00,13077.50,11535.62
DRG314,PID50426,RIDCAOrangeCounty,14,87383.07,13624.28,13222.28
DRG314,PID50438,RIDCALosAngeles,32,84617.71,14823.09,14065.06
DRG314,PID50441,RIDCASanMateoCounty,35,220308.62,37983.74,37333.37
DRG314,PID50444,RIDCAModesto,27,68260.77,17323.03,16781.59
DRG314,PID50454,RIDCASanFrancisco,35,118202.88,27932.48,27247.94
DRG314,PID50455,RIDCABakersfield,23,56852.26,13947.34,13400.60
DRG314,PID50464,RIDCAModesto,16,149669.50,15690.18,15331.37
DRG314,PID50468,RIDCALosAngeles,19,47362.36,15784.57,15084.52
DRG314,PID50471,RIDCALosAngeles,24,56952.04,16111.12,15454.79
DRG314,PID50481,RIDCALosAngeles,28,122487.35,13403.32,12883.42
DRG314,PID50485,RIDCALosAngeles,45,73315.35,17354.00,16113.42
DRG314,PID50488,RIDCAAlamedaCounty,16,76950.31,16837.00,16328.06
DRG314,PID50492,RIDCAFresno,12,87408.83,33413.58,9813.08
DRG314,PID50496,RIDCAContraCostaCounty,51,135067.86,18297.01,17491.25
DRG314,PID50498,RIDCASacramento,11,31740.63,10805.81,10085.45
DRG314,PID50502,RIDCALosAngeles,46,70511.97,18033.10,16882.47
DRG314,PID50516,RIDCASacramento,22,68273.54,17638.86,12965.68
DRG314,PID50523,RIDCAContraCostaCounty,26,69989.76,15854.57,15339.50
DRG314,PID50549,RIDCAVentura,17,121723.23,17936.23,16540.94
DRG314,PID50551,RIDCAOrangeCounty,18,132685.66,13346.27,12520.05
DRG314,PID50557,RIDCAModesto,27,73466.77,13485.22,12943.74
DRG314,PID50567,RIDCAOrangeCounty,20,81322.80,13162.95,12641.45
DRG314,PID50570,RIDCAOrangeCounty,28,78555.75,16181.14,15337.60
DRG314,PID50573,RIDCAPalmSprings/RanchoM,35,121247.97,12728.68,11880.28
DRG314,PID50581,RIDCALosAngeles,25,70482.28,13309.76,12680.96
DRG314,PID50590,RIDCASacramento,14,115539.92,22496.92,17831.85
DRG314,PID50597,RIDCALosAngeles,11,39892.81,13121.27,12175.18
DRG314,PID50599,RIDCASacramento,39,232290.15,45850.89,44767.48
DRG314,PID50603,RIDCAOrangeCounty,17,63026.00,11352.23,10294.70
DRG314,PID50624,RIDCALosAngeles,32,167250.46,20052.28,19560.00
DRG314,PID50625,RIDCALosAngeles,155,126174.71,20382.32,19003.18
DRG314,PID50641,RIDCALosAngeles,11,79074.81,19575.63,18991.90
DRG314,PID50663,RIDCALosAngeles,18,41012.44,18558.16,17434.16
DRG314,PID50696,RIDCALosAngeles,24,132430.62,22276.25,21808.58
DRG314,PID50701,RIDCASanDiego,22,30503.54,11497.63,10936.00
DRG314,PID50704,RIDCALosAngeles,26,30865.80,16890.61,16415.38
DRG314,PID50709,RIDCASanBernardino,11,35813.72,12347.00,11817.81
DRG314,PID50724,RIDCABakersfield,14,75712.50,11777.28,11135.00
DRG314,PID50735,RIDCALosAngeles,30,80546.33,15402.86,14876.73
DRG314,PID50737,RIDCALosAngeles,17,103820.23,19531.47,19032.05
DRG314,PID50739,RIDCALosAngeles,56,82626.55,15078.64,14635.08
DRG314,PID50740,RIDCALosAngeles,12,74747.75,11892.75,11515.41
DRG314,PID50742,RIDCALosAngeles,53,124400.35,13186.30,12663.62
DRG314,PID50752,RIDCALosAngeles,17,75134.76,13356.76,11897.47
DRG314,PID50755,RIDCALosAngeles,62,110262.41,18610.83,17233.41
DRG314,PID50757,RIDCASanDiego,15,53347.00,12177.33,11818.86
DRG314,PID50761,RIDCALosAngeles,20,124177.95,14381.45,13537.25
DRG314,PID50764,RIDCARedding,13,42657.00,13343.30,12738.69
DRG314,PID60001,RIDCOGreeley,17,34038.17,11536.11,10944.35
DRG314,PID60003,RIDCOBoulder,23,59792.30,13026.73,12343.30
DRG314,PID60009,RIDCODenver,16,57976.81,11617.81,10651.00
DRG314,PID60010,RIDCOFortCollins,17,38740.70,11817.58,11175.88
DRG314,PID60011,RIDCODenver,14,36502.78,17155.07,16434.14
DRG314,PID60020,RIDCOPueblo,26,47049.84,11272.53,10623.11
DRG314,PID60022,RIDCOColoradoSprings,41,41575.78,11004.31,10298.04
DRG314,PID60024,RIDCODenver,37,64959.78,18874.18,17939.13
DRG314,PID60027,RIDCOBoulder,13,32389.92,9799.15,9286.53
DRG314,PID60028,RIDCODenver,11,49653.81,11268.00,9746.18
DRG314,PID60030,RIDCOGreeley,13,36206.30,10045.15,9440.53
DRG314,PID60031,RIDCOColoradoSprings,13,41064.15,10744.92,9879.07
DRG314,PID60032,RIDCODenver,20,70453.80,13477.70,10171.70
DRG314,PID60034,RIDCODenver,17,80043.17,12334.88,11472.94
DRG314,PID60100,RIDCODenver,30,55017.73,11402.90,10821.23
DRG314,PID60104,RIDCODenver,17,43425.29,11604.94,9504.23
DRG314,PID60112,RIDCODenver,21,84970.09,19998.42,7328.80
DRG314,PID60119,RIDCOGreeley,14,58918.35,13293.28,12608.28
DRG314,PID70001,RIDCTNewHaven,27,48857.92,15109.40,13148.66
DRG314,PID70002,RIDCTHartford,43,32438.67,14282.02,13596.55
DRG314,PID70005,RIDCTNewHaven,11,57702.09,13817.72,12945.90
DRG314,PID70006,RIDCTBridgeport,15,95116.86,20553.80,19956.53
DRG314,PID70007,RIDCTNewHaven,31,25753.19,13222.51,11692.74
DRG314,PID70010,RIDCTBridgeport,20,56587.45,16723.45,15399.65
DRG314,PID70011,RIDCTHartford,12,17631.58,11999.58,11716.58
DRG314,PID70016,RIDCTNewHaven,16,18037.62,13417.75,11762.50
DRG314,PID70017,RIDCTNewHaven,11,29057.63,11098.63,10587.00
DRG314,PID70018,RIDCTBridgeport,20,39139.20,12420.55,11997.65
DRG314,PID70020,RIDCTHartford,16,44151.31,12544.37,10235.00
DRG314,PID70022,RIDCTNewHaven,79,80544.01,22582.64,20795.86
DRG314,PID70024,RIDCTHartford,22,25510.95,11865.31,11406.59
DRG314,PID70025,RIDCTHartford,76,49153.61,16924.88,15791.82
DRG314,PID70028,RIDCTBridgeport,21,40034.09,15706.85,14905.90
DRG314,PID70029,RIDCTHartford,11,35101.45,12474.90,12043.45
DRG314,PID70033,RIDCTNewHaven,24,36148.79,13653.62,12567.33
DRG314,PID70034,RIDCTBridgeport,27,41487.59,13828.14,13275.33
DRG314,PID70035,RIDCTHartford,35,26870.28,13088.91,12423.28
DRG314,PID70036,RIDCTHartford,18,43255.61,20921.55,19944.88
DRG314,PID80001,RIDDEWilmington,88,33862.50,15065.68,13615.95
DRG314,PID80003,RIDDEWilmington,13,27403.46,12107.23,11323.53
DRG314,PID80004,RIDDEWilmington,46,28936.76,12225.00,11095.54
DRG314,PID80006,RIDMDSalisbury,12,22404.33,12379.00,11632.33
DRG314,PID80007,RIDMDSalisbury,19,44466.42,17321.63,11413.05
DRG314,PID90001,RIDDCWashington,31,42575.58,16470.61,15423.83
DRG314,PID90003,RIDDCWashington,17,60866.47,27368.41,26904.17
DRG314,PID90004,RIDDCWashington,32,58126.12,17690.37,16034.15
DRG314,PID90005,RIDDCWashington,12,49464.66,13112.25,12551.50
DRG314,PID90006,RIDDCWashington,30,26966.46,14881.33,13901.33
DRG314,PID90008,RIDDCWashington,15,35429.80,14363.00,12962.40
DRG314,PID90011,RIDDCWashington,157,63688.87,17276.78,15418.30
DRG314,PID100001,RIDFLJacksonville,61,50828.49,16912.62,16121.86
DRG314,PID100002,RIDFLFortLauderdale,20,92429.10,14890.20,13946.00
DRG314,PID100006,RIDFLOrlando,141,65742.41,13574.44,12574.51
DRG314,PID100007,RIDFLOrlando,271,69857.40,13699.80,11651.07
DRG314,PID100008,RIDFLMiami,56,82042.12,13779.67,12645.75
DRG314,PID100009,RIDFLMiami,61,91286.45,15564.59,14168.00
DRG314,PID100012,RIDFLFortMyers,48,38758.39,10586.22,9699.72
DRG314,PID100014,RIDFLOrmondBeach,12,20877.50,9292.58,8729.25
DRG314,PID100017,RIDFLOrmondBeach,30,34792.13,12304.76,9958.40
DRG314,PID100018,RIDFLFortMyers,45,38436.84,10137.46,9029.40
DRG314,PID100019,RIDFLOrlando,66,55097.27,11938.81,10164.46
DRG314,PID100022,RIDFLMiami,53,55718.90,24596.88,23790.07
DRG314,PID100023,RIDFLOcala,24,39908.87,8902.12,8244.45
DRG314,PID100025,RIDFLPensacola,47,26845.27,11348.97,10637.14
DRG314,PID100026,RIDFLPanamaCity,20,24345.55,9829.05,9267.85
DRG314,PID100028,RIDFLOrlando,19,37490.21,10832.05,10125.52
DRG314,PID100029,RIDFLMiami,57,76688.70,13274.56,12245.36
DRG314,PID100030,RIDFLOrlando,32,51172.50,11300.93,10424.56
DRG314,PID100032,RIDFLSt.Petersburg,25,49825.56,12373.84,12106.00
DRG314,PID100034,RIDFLMiami,32,76452.78,14492.25,13447.09
DRG314,PID100035,RIDFLBradenton,26,41517.42,11573.07,10979.96
DRG314,PID100038,RIDFLMiami,51,67253.03,13798.17,12409.49
DRG314,PID100039,RIDFLFortLauderdale,44,58326.86,15620.59,14235.29
DRG314,PID100040,RIDFLJacksonville,79,34060.81,10034.46,9249.36
DRG314,PID100044,RIDFLFortLauderdale,38,52305.05,10322.42,9850.00
DRG314,PID100045,RIDFLOrlando,14,39826.57,10681.00,10121.85
DRG314,PID100046,RIDFLTampa,18,49006.61,9539.88,8382.00
DRG314,PID100049,RIDFLOrlando,19,57432.42,10337.05,8909.42
DRG314,PID100051,RIDFLOrlando,29,82765.55,14221.55,13804.13
DRG314,PID100052,RIDFLOrlando,42,60387.59,10876.57,9576.83
DRG314,PID100053,RIDFLMiami,15,51404.80,15171.06,14494.00
DRG314,PID100057,RIDFLOrlando,15,27748.00,8959.13,8470.73
DRG314,PID100061,RIDFLMiami,14,58827.71,13435.92,12479.28
DRG314,PID100062,RIDFLOcala,56,36090.94,10253.66,8586.35
DRG314,PID100067,RIDFLSt.Petersburg,47,35861.65,11466.02,9913.70
DRG314,PID100068,RIDFLOrmondBeach,16,37619.50,9984.00,9364.93
DRG314,PID100070,RIDFLSarasota,19,46528.26,9044.31,8673.63
DRG314,PID100071,RIDFLHudson,11,113341.18,10917.45,9704.36
DRG314,PID100072,RIDFLOrlando,13,37890.23,10016.92,9170.38
DRG314,PID100073,RIDFLFortLauderdale,37,53332.37,10119.62,9509.48
DRG314,PID100075,RIDFLTampa,66,35572.75,11380.13,10531.69
DRG314,PID100077,RIDFLFortMyers,19,45192.47,10743.57,9648.10
DRG314,PID100080,RIDFLFortLauderdale,56,85211.83,12304.53,10365.67
DRG314,PID100084,RIDFLOrlando,39,38945.07,10082.35,9723.43
DRG314,PID100086,RIDFLFortLauderdale,30,36045.36,10667.40,10104.60
DRG314,PID100087,RIDFLSarasota,31,28948.35,10116.12,9540.12
DRG314,PID100088,RIDFLJacksonville,58,46683.01,11863.86,10835.75
DRG314,PID100090,RIDFLJacksonville,40,54132.52,11927.92,11300.65
DRG314,PID100092,RIDFLOrlando,31,47469.41,10897.90,9230.90
DRG314,PID100093,RIDFLPensacola,55,46950.94,10800.05,9582.96
DRG314,PID100099,RIDFLOrlando,19,63124.26,9729.78,9110.94
DRG314,PID100105,RIDFLOrlando,35,34403.08,10785.22,9454.00
DRG314,PID100109,RIDFLOrlando,46,40713.41,10142.93,9259.80
DRG314,PID100110,RIDFLOrlando,55,64369.21,11521.69,10457.20
DRG314,PID100113,RIDFLGainesville,129,43780.64,18422.34,17120.40
DRG314,PID100117,RIDFLJacksonville,25,46346.44,9910.92,8694.12
DRG314,PID100118,RIDFLOrmondBeach,12,45613.91,11762.08,11198.83
DRG314,PID100122,RIDFLPensacola,19,42931.89,9425.63,9056.63
DRG314,PID100125,RIDFLMiami,13,83649.23,15920.46,15405.38
DRG314,PID100127,RIDFLClearwater,36,44481.16,10379.91,9402.25
DRG314,PID100128,RIDFLTampa,85,70436.43,15660.14,14435.07
DRG314,PID100131,RIDFLMiami,37,88255.48,11983.78,10241.16
DRG314,PID100135,RIDFLTallahassee,32,31042.87,11086.37,10453.62
DRG314,PID100137,RIDFLOrlando,24,49807.50,9707.16,8908.00
DRG314,PID100151,RIDFLJacksonville,36,40967.55,17510.41,12758.55
DRG314,PID100154,RIDFLMiami,18,75439.66,13394.05,12613.33
DRG314,PID100157,RIDFLLakeland,56,47534.71,10466.55,9271.19
DRG314,PID100161,RIDFLOrlando,18,51228.11,10404.66,9655.33
DRG314,PID100166,RIDFLSarasota,14,82832.14,10221.14,9819.14
DRG314,PID100167,RIDFLFortLauderdale,24,91766.79,14343.54,13849.66
DRG314,PID100168,RIDFLFortLauderdale,40,54370.50,10427.45,9372.17
DRG314,PID100173,RIDFLTampa,43,62602.88,10747.53,10152.34
DRG314,PID100176,RIDFLFortLauderdale,36,88347.19,12555.44,10950.11
DRG314,PID100179,RIDFLJacksonville,48,75117.56,10415.62,9357.14
DRG314,PID100180,RIDFLSt.Petersburg,15,132940.60,11593.00,10812.86
DRG314,PID100187,RIDFLMiami,17,74507.05,14872.00,13876.94
DRG314,PID100189,RIDFLFortLauderdale,34,51867.29,10616.47,9739.70
DRG314,PID100191,RIDFLHudson,19,79853.84,10101.47,9629.94
DRG314,PID100200,RIDFLFortLauderdale,16,42606.37,10894.00,10544.25
DRG314,PID100204,RIDFLGainesville,95,73397.36,10039.48,8576.32
DRG314,PID100212,RIDFLOcala,26,70293.84,9562.42,8365.46
DRG314,PID100213,RIDFLBradenton,24,35263.75,9248.87,8497.20
DRG314,PID100217,RIDFLOrlando,13,103080.84,10485.46,9532.46
DRG314,PID100220,RIDFLFortMyers,40,38070.87,10249.62,8904.25
DRG314,PID100223,RIDFLPensacola,40,92572.10,12375.57,8611.80
DRG314,PID100224,RIDFLFortLauderdale,20,98169.70,11105.25,9426.50
DRG314,PID100226,RIDFLJacksonville,40,74442.22,10097.80,9144.25
DRG314,PID100228,RIDFLFortLauderdale,39,72628.56,10385.84,8744.76
DRG314,PID100230,RIDFLMiami,12,81253.50,12128.33,11491.58
DRG314,PID100231,RIDFLPensacola,45,54564.11,9394.82,7794.53
DRG314,PID100232,RIDFLGainesville,12,25751.66,10168.91,9885.91
DRG314,PID100234,RIDFLFortLauderdale,12,91978.66,12416.50,11688.08
DRG314,PID100236,RIDFLFortMyers,40,79269.62,10593.95,8663.92
DRG314,PID100238,RIDFLSt.Petersburg,16,74189.75,10163.50,9442.31
DRG314,PID100239,RIDFLSt.Petersburg,12,54628.41,10071.66,9470.50
DRG314,PID100243,RIDFLTampa,24,86013.83,11819.50,11395.00
DRG314,PID100244,RIDFLFortMyers,23,33295.21,9114.78,8458.69
DRG314,PID100246,RIDFLOrlando,39,102703.23,12714.82,10714.05
DRG314,PID100248,RIDFLClearwater,32,66726.96,10300.68,9189.43
DRG314,PID100249,RIDFLOcala,13,35505.46,8680.07,8339.15
DRG314,PID100252,RIDFLOrlando,24,58095.66,11704.54,10390.33
