class,providerId,providerRegionDescription,totalDischarges,averageCoveredPayments,averageTotalPayments,averageMedicarePayments
DRG281,PID10001,RIDALDothan,63,28963.80,6693.84,5731.17
DRG281,PID10006,RIDALBirmingham,16,30720.81,6359.37,5514.37
DRG281,PID10011,RIDALBirmingham,17,24455.35,6425.05,5694.47
DRG281,PID10016,RIDALBirmingham,21,39002.80,6618.85,5624.66
DRG281,PID10023,RIDALMontgomery,29,26389.89,7947.82,6874.65
DRG281,PID10024,RIDALMontgomery,26,27186.19,6745.38,5900.07
DRG281,PID10033,RIDALBirmingham,35,34636.11,9475.28,7448.94
DRG281,PID10035,RIDALBirmingham,13,21048.00,6085.69,5132.76
DRG281,PID10039,RIDALHuntsville,70,25307.28,7234.22,6011.51
DRG281,PID10040,RIDALBirmingham,12,92559.41,8225.83,7196.16
DRG281,PID10055,RIDALDothan,34,38060.61,6232.00,5503.29
DRG281,PID10056,RIDALBirmingham,19,17304.15,6079.00,5195.42
DRG281,PID10078,RIDALBirmingham,41,28026.85,6215.65,5097.24
DRG281,PID10090,RIDALMobile,11,22499.45,6085.27,5270.72
DRG281,PID10092,RIDALTuscaloosa,17,25695.58,7128.76,6400.05
DRG281,PID10100,RIDALMobile,12,20873.58,5810.00,4877.33
DRG281,PID10103,RIDALBirmingham,29,35347.34,6986.75,6252.82
DRG281,PID10104,RIDALBirmingham,43,46395.37,6998.00,5892.48
DRG281,PID10113,RIDALMobile,17,18120.35,6628.88,5159.88
DRG281,PID10114,RIDALBirmingham,17,19681.52,6199.88,5202.94
DRG281,PID10118,RIDALBirmingham,23,27853.26,7270.43,6320.13
DRG281,PID10131,RIDALHuntsville,17,43575.11,6096.23,5302.82
DRG281,PID10149,RIDALMontgomery,14,18220.85,6595.21,5952.92
DRG281,PID20001,RIDAKAnchorage,17,38210.11,10424.70,9637.00
DRG281,PID30006,RIDAZTucson,35,23705.65,8204.22,7304.11
DRG281,PID30011,RIDAZTucson,14,38166.64,7065.00,6103.85
DRG281,PID30012,RIDAZPhoenix,22,32933.45,8355.00,7486.09
DRG281,PID30013,RIDAZPhoenix,37,27356.24,8114.89,7387.54
DRG281,PID30023,RIDAZPhoenix,11,28754.00,11587.18,10663.90
DRG281,PID30024,RIDAZPhoenix,11,38732.09,10334.63,9825.90
DRG281,PID30036,RIDAZMesa,19,42032.00,8033.05,5658.21
DRG281,PID30038,RIDAZPhoenix,14,41254.35,9348.71,7494.92
DRG281,PID30043,RIDAZTucson,25,26611.56,8731.36,8282.40
DRG281,PID30061,RIDAZSunCity,31,36693.64,6803.64,6081.58
DRG281,PID30062,RIDAZPhoenix,13,29240.00,9150.46,8284.61
DRG281,PID30064,RIDAZTucson,21,29981.85,11930.42,10567.04
DRG281,PID30065,RIDAZMesa,17,27944.76,7991.35,7003.82
DRG281,PID30069,RIDAZPhoenix,28,41411.17,7662.35,6860.64
DRG281,PID30087,RIDAZPhoenix,22,32813.45,6646.63,5732.09
DRG281,PID30089,RIDAZPhoenix,20,39442.65,8205.50,7529.50
DRG281,PID30093,RIDAZSunCity,35,34878.34,7234.37,5577.37
DRG281,PID30100,RIDAZTucson,16,26184.31,6367.50,5593.25
DRG281,PID30101,RIDNVLasVegas,16,94029.68,7764.12,6852.37
DRG281,PID30103,RIDAZPhoenix,19,24537.84,9967.68,7158.73
DRG281,PID30105,RIDAZMesa,33,33545.45,6710.24,5824.18
DRG281,PID40004,RIDARSpringdale,16,22811.31,6680.75,5765.00
DRG281,PID40010,RIDARSpringdale,20,22040.75,6604.55,5287.05
