class,providerId,providerRegionDescription,totalDischarges,averageCoveredPayments,averageTotalPayments,averageMedicarePayments
DRG391,PID10001,RIDALDothan,27,30981.00,6539.74,5810.18
DRG391,PID10006,RIDALBirmingham,22,41169.90,6990.59,6110.27
DRG391,PID10016,RIDALBirmingham,13,35758.46,6413.61,5634.84
DRG391,PID10023,RIDALMontgomery,27,19151.37,7749.14,7080.70
DRG391,PID10024,RIDALMontgomery,30,27665.60,6632.83,6052.36
DRG391,PID10025,RIDALBirmingham,14,12402.07,6785.57,5417.07
DRG391,PID10029,RIDALBirmingham,29,14102.65,6610.41,5583.20
DRG391,PID10033,RIDALBirmingham,54,20170.98,8783.20,7410.20
DRG391,PID10035,RIDALBirmingham,16,34935.50,6199.00,5097.81
DRG391,PID10038,RIDALBirmingham,13,30325.00,6099.30,5013.76
DRG391,PID10039,RIDALHuntsville,76,36872.81,7338.97,6109.11
DRG391,PID10040,RIDALBirmingham,12,100906.58,6064.83,4883.50
DRG391,PID10046,RIDALBirmingham,18,49375.72,8634.22,4870.50
DRG391,PID10055,RIDALDothan,22,42623.63,6419.72,5185.22
DRG391,PID10056,RIDALBirmingham,31,18642.16,6864.96,5051.74
DRG391,PID10065,RIDALBirmingham,13,11098.00,6637.00,5860.69
DRG391,PID10078,RIDALBirmingham,32,25425.18,6224.37,5326.31
DRG391,PID10083,RIDALMobile,12,39080.00,5964.66,5406.66
DRG391,PID10085,RIDALHuntsville,17,11955.11,6407.41,5195.47
DRG391,PID10090,RIDALMobile,31,23385.03,5973.74,5320.58
DRG391,PID10092,RIDALTuscaloosa,75,23075.40,7093.09,6128.86
DRG391,PID10103,RIDALBirmingham,21,34150.00,6867.47,6398.85
DRG391,PID10104,RIDALBirmingham,19,52724.89,7398.52,5425.78
DRG391,PID10113,RIDALMobile,43,23392.88,6357.88,5390.93
DRG391,PID10114,RIDALBirmingham,15,30653.06,8009.06,5258.13
DRG391,PID10126,RIDALMontgomery,12,24352.33,7179.00,6429.66
DRG391,PID10131,RIDALHuntsville,12,56888.66,7498.16,5005.83
DRG391,PID10139,RIDALBirmingham,35,81728.91,6142.80,5387.31
DRG391,PID10144,RIDALMobile,19,16437.68,5933.36,3953.10
DRG391,PID10149,RIDALMontgomery,14,19567.35,6915.64,6111.64
