class,providerId,providerRegionDescription,totalDischarges,averageCoveredPayments,averageTotalPayments,averageMedicarePayments
DRG101,PID10001,RIDALDothan,27,19619.70,4667.22,3249.66
DRG101,PID10006,RIDALBirmingham,24,18362.20,4199.16,3005.95
DRG101,PID10011,RIDALBirmingham,22,15468.45,4154.22,3041.36
DRG101,PID10016,RIDALBirmingham,30,24004.80,4229.86,3152.56
DRG101,PID10019,RIDALBirmingham,12,13359.66,4243.50,3405.16
DRG101,PID10023,RIDALMontgomery,20,16271.15,5036.80,4247.60
DRG101,PID10024,RIDALMontgomery,31,19228.61,4274.64,3256.32
DRG101,PID10029,RIDALBirmingham,24,9518.91,4713.04,3221.79
DRG101,PID10033,RIDALBirmingham,145,15283.03,6024.28,4290.73
DRG101,PID10034,RIDALMontgomery,14,5797.42,4313.64,3509.64
DRG101,PID10035,RIDALBirmingham,12,16820.00,4177.33,3239.33
DRG101,PID10036,RIDFLPensacola,11,9547.72,4278.00,3357.63
DRG101,PID10038,RIDALBirmingham,17,17550.76,3953.70,2852.17
DRG101,PID10039,RIDALHuntsville,63,22734.52,5466.14,3366.69
DRG101,PID10040,RIDALBirmingham,11,45608.63,4299.72,3012.00
DRG101,PID10046,RIDALBirmingham,30,31973.40,3988.10,3183.23
DRG101,PID10055,RIDALDothan,15,29718.80,4000.13,3100.93
DRG101,PID10056,RIDALBirmingham,22,16253.40,3888.00,3020.54
DRG101,PID10078,RIDALBirmingham,26,15406.03,4061.61,3239.30
DRG101,PID10083,RIDALMobile,12,22127.58,3944.33,3197.66
DRG101,PID10087,RIDALMobile,13,8930.61,6169.30,5298.53
DRG101,PID10089,RIDALBirmingham,19,16919.31,4358.00,3646.42
DRG101,PID10090,RIDALMobile,14,12608.35,3945.28,2981.85
DRG101,PID10092,RIDALTuscaloosa,81,13768.86,4515.12,3525.41
DRG101,PID10101,RIDALBirmingham,12,15477.41,4976.58,4229.91
DRG101,PID10103,RIDALBirmingham,35,25461.51,4641.65,3665.65
DRG101,PID10104,RIDALBirmingham,24,42999.70,4421.00,3553.75
DRG101,PID10113,RIDALMobile,75,15097.66,4392.01,3219.06
DRG101,PID10114,RIDALBirmingham,16,18799.62,4169.50,3183.00
DRG101,PID10118,RIDALBirmingham,28,14570.32,5296.85,4536.71
DRG101,PID10131,RIDALHuntsville,21,27548.23,4003.80,3145.90
DRG101,PID10139,RIDALBirmingham,38,42371.00,4282.73,2660.89
DRG101,PID10144,RIDALMobile,16,11876.12,3723.87,2633.81
DRG101,PID20001,RIDAKAnchorage,17,25251.17,6544.52,5813.94
DRG101,PID20006,RIDAKAnchorage,22,21061.00,8820.95,6070.18
DRG101,PID30002,RIDAZPhoenix,25,19650.32,5814.80,5145.84
DRG101,PID30006,RIDAZTucson,45,20266.26,5296.26,4221.88
DRG101,PID30007,RIDAZPhoenix,20,35642.55,6754.95,5973.75
DRG101,PID30010,RIDAZTucson,24,16577.25,4851.83,3783.29
DRG101,PID30011,RIDAZTucson,39,21789.46,4540.97,3455.25
DRG101,PID30012,RIDAZPhoenix,21,16756.23,5455.61,4383.66
DRG101,PID30013,RIDAZPhoenix,28,20097.21,5245.42,4322.42
DRG101,PID30014,RIDAZPhoenix,13,20459.15,5056.61,3980.30
DRG101,PID30016,RIDAZPhoenix,14,13465.35,5369.35,4057.92
DRG101,PID30023,RIDAZPhoenix,12,34780.66,8219.16,7469.83
DRG101,PID30024,RIDAZPhoenix,70,30560.35,7251.82,5371.42
DRG101,PID30036,RIDAZMesa,22,25975.31,5275.77,3661.81
DRG101,PID30038,RIDAZPhoenix,20,28681.40,5222.65,3961.20
DRG101,PID30061,RIDAZSunCity,37,26217.54,4658.45,3463.97
DRG101,PID30064,RIDAZTucson,50,21010.42,7733.16,6586.36
DRG101,PID30065,RIDAZMesa,20,23595.10,5737.25,3688.80
DRG101,PID30085,RIDAZTucson,13,25459.92,4744.84,3309.30
DRG101,PID30088,RIDAZMesa,58,24186.68,4766.18,3624.41
DRG101,PID30089,RIDAZPhoenix,23,22956.39,5875.60,3846.21
DRG101,PID30093,RIDAZSunCity,28,25646.50,4492.75,3486.60
DRG101,PID30094,RIDAZPhoenix,18,17980.16,5187.33,4373.33
DRG101,PID30101,RIDNVLasVegas,17,44886.47,5101.58,4245.35
DRG101,PID30103,RIDAZPhoenix,56,23230.57,6731.46,5078.64
DRG101,PID30110,RIDAZPhoenix,15,18979.93,6124.00,3704.26
DRG101,PID30115,RIDAZPhoenix,11,24143.27,6218.54,3575.09
DRG101,PID30119,RIDAZMesa,14,31924.57,4825.35,3862.78
DRG101,PID30121,RIDAZMesa,16,25246.81,5149.25,4449.75
DRG101,PID40004,RIDARSpringdale,12,23644.50,4394.50,3263.75
DRG101,PID40007,RIDARLittleRock,55,12481.12,4683.01,3152.34
DRG101,PID40014,RIDARLittleRock,21,11495.76,4295.04,3170.09
DRG101,PID40016,RIDARLittleRock,66,12986.34,5950.31,4542.45
DRG101,PID40020,RIDARJonesboro,28,6843.21,4653.25,3692.10
DRG101,PID40022,RIDARSpringdale,24,21939.41,4446.70,3225.16
DRG101,PID40026,RIDARLittleRock,14,15816.78,4149.14,3183.42
DRG101,PID40029,RIDARLittleRock,15,11108.26,4376.60,2940.26
DRG101,PID40036,RIDARLittleRock,17,15286.35,4126.17,3332.76
DRG101,PID40042,RIDTNMemphis,13,13409.30,5486.69,4882.07
DRG101,PID40055,RIDARFortSmith,35,11363.25,4336.88,3442.57
DRG101,PID40071,RIDARLittleRock,16,22625.50,4884.75,4114.50
DRG101,PID40088,RIDARLittleRock,15,14006.80,4341.40,3295.53
DRG101,PID40114,RIDARLittleRock,61,19417.09,4486.14,3405.57
DRG101,PID40118,RIDARJonesboro,18,15081.61,4730.83,3507.27
DRG101,PID50007,RIDCASanMateoCounty,12,36568.66,5741.91,4809.25
DRG101,PID50009,RIDCANapa,17,62162.94,6348.94,5553.64
DRG101,PID50014,RIDCASacramento,12,25807.91,6398.08,5363.08
DRG101,PID50017,RIDCASacramento,33,39286.03,8210.84,5049.15
DRG101,PID50022,RIDCASanBernardino,25,42949.44,6546.92,5739.56
DRG101,PID50024,RIDCASanDiego,20,22600.25,6862.00,6325.90
DRG101,PID50025,RIDCASanDiego,38,21458.44,8543.68,7657.57
DRG101,PID50026,RIDCASanDiego,66,32525.59,5569.00,4778.72
DRG101,PID50030,RIDCAChico,20,23395.30,5819.10,5031.50
DRG101,PID50036,RIDCABakersfield,20,35653.90,5866.20,4970.20
DRG101,PID50038,RIDCASanJose,14,25993.00,10635.92,9841.07
DRG101,PID50039,RIDCAChico,16,32306.25,5224.75,4450.50
DRG101,PID50040,RIDCALosAngeles,13,16782.00,9782.30,9136.61
DRG101,PID50043,RIDCAAlamedaCounty,21,48922.57,7918.19,7115.71
DRG101,PID50047,RIDCASanFrancisco,16,53400.00,10249.37,8018.37
DRG101,PID50056,RIDCALosAngeles,16,16505.93,6353.75,5434.00
