class,providerId,providerRegionDescription,totalDischarges,averageCoveredPayments,averageTotalPayments,averageMedicarePayments
DRG394,PID340114,RIDNCRaleigh,55,19630.45,5849.18,4504.18
DRG394,PID520160,RIDWIAppleton,12,8879.58,5618.83,4653.58
DRG394,PID50006,RIDCARedding,12,47774.33,7678.91,6403.33
DRG394,PID70020,RIDCTHartford,41,25082.97,7238.95,6003.21
DRG394,PID140051,RIDILEvanston,27,21935.81,6708.59,5962.22
DRG394,PID180102,RIDKYPaducah,22,19276.81,5729.18,5066.09
DRG394,PID200009,RIDMEPortland,52,15174.13,7329.07,6385.34
DRG394,PID220067,RIDMABoston,17,12995.94,6596.76,5916.11
DRG394,PID10001,RIDALDothan,32,28654.06,5618.62,5029.09
DRG394,PID10005,RIDALBirmingham,17,11517.00,5812.35,5150.23
DRG394,PID10006,RIDALBirmingham,21,16894.14,5305.42,4368.95
DRG394,PID10011,RIDALBirmingham,15,11004.93,6953.40,3732.33
DRG394,PID10016,RIDALBirmingham,23,25631.65,5816.69,4401.17
DRG394,PID10019,RIDALBirmingham,12,14513.75,5555.83,4712.16
DRG394,PID10023,RIDALMontgomery,22,24999.72,7001.36,5569.40
DRG394,PID10024,RIDALMontgomery,27,26015.00,5628.25,4698.96
DRG394,PID10025,RIDALBirmingham,11,11265.45,5911.27,4885.09
DRG394,PID10029,RIDALBirmingham,18,12760.77,5616.66,4804.44
DRG394,PID10033,RIDALBirmingham,36,20623.36,8182.63,6519.55
DRG394,PID10035,RIDALBirmingham,12,26496.50,5449.33,4605.66
DRG394,PID10039,RIDALHuntsville,53,23719.03,6249.05,5073.92
DRG394,PID10040,RIDALBirmingham,18,68785.83,5293.33,4856.66
DRG394,PID10046,RIDALBirmingham,19,32946.68,5333.47,4036.68
DRG394,PID10055,RIDALDothan,45,36233.17,5315.77,4385.51
DRG394,PID10056,RIDALBirmingham,25,14426.68,5072.00,4443.20
DRG394,PID10078,RIDALBirmingham,15,26158.73,5354.20,4828.06
DRG394,PID10083,RIDALMobile,27,32427.40,5136.88,4147.07
DRG394,PID10085,RIDALHuntsville,16,10187.37,5395.18,4479.43
DRG394,PID10089,RIDALBirmingham,17,26294.52,7280.05,4668.00
DRG394,PID10090,RIDALMobile,21,19319.66,5796.28,4293.85
DRG394,PID10092,RIDALTuscaloosa,37,23387.13,6218.32,4836.35
DRG394,PID10100,RIDALMobile,14,17291.71,6207.64,3054.78
DRG394,PID10103,RIDALBirmingham,41,33375.82,6668.19,4940.19
DRG394,PID10104,RIDALBirmingham,31,31565.54,5610.77,4760.96
DRG394,PID10113,RIDALMobile,49,18437.73,5335.87,4517.79
DRG394,PID10114,RIDALBirmingham,21,17221.28,5535.28,4837.57
DRG394,PID10131,RIDALHuntsville,15,39903.06,6481.13,3928.53
DRG394,PID10139,RIDALBirmingham,33,64403.87,5720.39,4075.42
DRG394,PID10149,RIDALMontgomery,17,30804.11,6875.70,4962.58
DRG394,PID10158,RIDALBirmingham,12,28151.75,5561.00,4714.66
DRG394,PID20001,RIDAKAnchorage,19,30499.89,8584.00,7814.52
DRG394,PID30002,RIDAZPhoenix,27,37192.66,7579.03,6957.25
DRG394,PID30006,RIDAZTucson,21,19514.76,6867.04,6242.80
DRG394,PID30010,RIDAZTucson,22,23876.13,6331.77,5465.77
DRG394,PID30011,RIDAZTucson,26,25443.92,5878.00,5013.38
DRG394,PID30012,RIDAZPhoenix,22,17527.00,6911.18,6248.09
DRG394,PID30013,RIDAZPhoenix,18,23488.66,6831.61,6085.83
DRG394,PID30016,RIDAZPhoenix,14,23300.07,6804.71,6162.42
DRG394,PID30024,RIDAZPhoenix,16,31013.43,8786.12,8171.06
DRG394,PID30036,RIDAZMesa,15,40874.46,8337.20,4525.46
DRG394,PID30038,RIDAZPhoenix,23,30000.65,6823.69,5416.13
DRG394,PID30055,RIDAZPhoenix,14,28773.42,7520.42,6720.92
DRG394,PID30061,RIDAZSunCity,54,30730.85,5940.27,4789.68
DRG394,PID30064,RIDAZTucson,21,36535.76,11314.23,10670.42
DRG394,PID30065,RIDAZMesa,32,29297.31,6907.34,5744.65
DRG394,PID30069,RIDAZPhoenix,15,41034.53,7122.20,6524.86
DRG394,PID30085,RIDAZTucson,28,24259.50,5877.03,5113.67
DRG394,PID30087,RIDAZPhoenix,37,25448.40,6349.13,4366.29
DRG394,PID30088,RIDAZMesa,59,29746.98,6072.49,5002.25
DRG394,PID30089,RIDAZPhoenix,35,23995.80,6908.20,5764.28
DRG394,PID30092,RIDAZPhoenix,14,24212.14,6367.42,5491.71
DRG394,PID30093,RIDAZSunCity,41,27609.97,5925.63,5138.87
DRG394,PID30094,RIDAZPhoenix,12,24724.41,6876.00,6218.33
DRG394,PID30103,RIDAZPhoenix,39,17692.02,7473.92,6641.20
DRG394,PID30110,RIDAZPhoenix,11,23579.63,7040.81,6429.18
DRG394,PID30114,RIDAZTucson,23,21334.30,5433.00,4552.65
DRG394,PID30115,RIDAZPhoenix,22,26280.13,7019.00,6201.54
DRG394,PID30119,RIDAZMesa,16,33289.06,6335.37,5262.56
DRG394,PID30121,RIDAZMesa,11,33822.81,6407.54,5698.81
DRG394,PID30122,RIDAZMesa,17,27492.94,6610.05,4841.88
DRG394,PID40004,RIDARSpringdale,16,22987.56,5672.87,4369.56
DRG394,PID40007,RIDARLittleRock,34,20984.97,5947.73,4906.82
DRG394,PID40014,RIDARLittleRock,20,17128.75,7107.80,4713.45
DRG394,PID40016,RIDARLittleRock,33,14506.51,8233.39,6711.93
DRG394,PID40020,RIDARJonesboro,33,10488.03,5977.09,4919.84
DRG394,PID40022,RIDARSpringdale,14,29158.00,6060.28,4276.78
DRG394,PID40026,RIDARLittleRock,13,21696.84,5805.61,4684.15
DRG394,PID40027,RIDMOSpringfield,24,9614.33,5266.66,4565.37
DRG394,PID40036,RIDARLittleRock,18,15619.27,5387.05,4761.72
DRG394,PID40055,RIDARFortSmith,33,14783.03,5635.33,4700.90
DRG394,PID40062,RIDARFortSmith,24,25576.75,5602.41,4761.41
DRG394,PID40114,RIDARLittleRock,48,19895.31,5626.85,4601.62
DRG394,PID50002,RIDCAAlamedaCounty,24,62692.20,10954.79,10025.91
DRG394,PID50007,RIDCASanMateoCounty,22,40859.63,7673.00,7008.45
DRG394,PID50009,RIDCANapa,11,42144.81,8268.09,7659.36
DRG394,PID50018,RIDCALosAngeles,20,16628.30,11527.90,10968.30
DRG394,PID50022,RIDCASanBernardino,20,47020.95,8469.80,7687.00
DRG394,PID50025,RIDCASanDiego,24,29753.08,11493.95,10789.12
DRG394,PID50026,RIDCASanDiego,30,36776.33,7338.40,6486.36
DRG394,PID50036,RIDCABakersfield,22,49645.27,7640.00,7029.81
DRG394,PID50038,RIDCASanJose,11,47711.81,14761.45,14044.00
DRG394,PID50039,RIDCAChico,23,34040.39,6817.08,6155.43
DRG394,PID50043,RIDCAAlamedaCounty,16,42579.68,10243.50,9614.75
DRG394,PID50047,RIDCASanFrancisco,37,51235.72,11266.40,10616.40
DRG394,PID50056,RIDCALosAngeles,35,24377.91,8310.97,7309.40
DRG394,PID50057,RIDCABakersfield,23,23559.13,7580.56,6749.13
DRG394,PID50058,RIDCALosAngeles,28,43293.39,9665.75,8993.14
DRG394,PID50060,RIDCAFresno,17,32533.00,10030.23,9370.00
DRG394,PID50063,RIDCALosAngeles,19,40345.94,11136.00,10490.73
DRG394,PID50069,RIDCAOrangeCounty,20,36535.25,7369.80,6637.20
DRG394,PID50077,RIDCASanDiego,23,34046.91,8981.26,7525.21
DRG394,PID50082,RIDCAVentura,22,33900.59,7704.77,6901.63
DRG394,PID50084,RIDCAStockton,21,53905.47,8417.00,7663.85
DRG394,PID50093,RIDCAFresno,64,29753.68,7326.65,6497.07
DRG394,PID50099,RIDCASanBernardino,24,32241.70,6738.16,6083.16
DRG394,PID50100,RIDCASanDiego,28,35515.67,7998.32,6839.64
DRG394,PID50102,RIDCASanBernardino,11,50001.18,8344.00,7526.54
DRG394,PID50103,RIDCALosAngeles,11,47167.00,10720.45,10005.90
DRG394,PID50107,RIDCASantaBarbara,18,39700.16,10046.88,5610.50
DRG394,PID50108,RIDCASacramento,26,47808.30,8862.34,7909.42
DRG394,PID50111,RIDCALosAngeles,17,32284.94,9144.00,8417.17
DRG394,PID50112,RIDCALosAngeles,28,39971.57,8183.35,7528.67
DRG394,PID50115,RIDCASanDiego,11,45074.54,7035.00,6317.54
DRG394,PID50116,RIDCALosAngeles,22,54700.54,8359.50,7642.04
DRG394,PID50118,RIDCAStockton,12,87586.58,6881.50,6213.66
DRG394,PID50121,RIDCAFresno,27,36176.88,8155.44,6744.59
DRG394,PID50124,RIDCALosAngeles,12,24312.33,6149.33,4968.91
DRG394,PID50125,RIDCASanJose,25,69354.84,11437.80,10674.44
DRG394,PID50126,RIDCALosAngeles,25,41877.56,9362.76,8557.96
DRG394,PID50129,RIDCASanBernardino,13,40726.07,8220.84,7468.15
DRG394,PID50132,RIDCALosAngeles,23,61698.56,9029.52,8244.82
DRG394,PID50133,RIDCASacramento,29,40226.03,8128.75,7470.65
DRG394,PID50135,RIDCALosAngeles,13,20279.92,10080.38,9560.38
DRG394,PID50145,RIDCASalinas,19,41105.10,7771.36,7000.21
DRG394,PID50150,RIDCASacramento,12,42936.08,7154.75,6316.41
DRG394,PID50152,RIDCASanFrancisco,13,74255.46,10460.23,10116.84
DRG394,PID50153,RIDCASanJose,22,61499.50,9862.68,8874.63
DRG394,PID50168,RIDCAOrangeCounty,21,37885.52,6575.33,5624.61
DRG394,PID50169,RIDCALosAngeles,26,49036.57,7242.23,6465.92
DRG394,PID50174,RIDCASantaRosa,24,57133.20,8634.25,7933.41
DRG394,PID50179,RIDCAModesto,12,70111.25,7520.16,6938.58
DRG394,PID50180,RIDCAContraCostaCounty,33,66338.09,8005.90,7330.54
DRG394,PID50195,RIDCAAlamedaCounty,28,103155.60,10717.57,10006.78
DRG394,PID50205,RIDCALosAngeles,19,37353.52,8471.78,7674.21
DRG394,PID50222,RIDCASanDiego,15,53745.40,7911.13,7231.93
DRG394,PID50224,RIDCAOrangeCounty,40,26312.75,6294.55,5443.90
DRG394,PID50225,RIDCAChico,14,68242.92,6928.85,5884.57
DRG394,PID50226,RIDCAOrangeCounty,32,49819.96,7220.50,6591.75
DRG394,PID50231,RIDCALosAngeles,23,49252.17,9316.26,8435.91
DRG394,PID50235,RIDCALosAngeles,29,71123.41,7679.03,6728.20
DRG394,PID50238,RIDCALosAngeles,34,43028.38,7914.08,7045.76
DRG394,PID50239,RIDCALosAngeles,26,48240.92,9609.73,9030.57
DRG394,PID50242,RIDCASantaCruz,12,62554.33,9035.00,8188.66
DRG394,PID50254,RIDCASacramento,12,88276.16,18076.08,6448.41
DRG394,PID50262,RIDCALosAngeles,28,62468.07,16087.60,15464.07
DRG394,PID50277,RIDCALosAngeles,16,59031.81,10329.31,9434.25
DRG394,PID50278,RIDCALosAngeles,35,63233.94,7881.82,7305.14
DRG394,PID50280,RIDCARedding,11,31587.63,8324.45,7709.90
DRG394,PID50281,RIDCALosAngeles,14,46171.50,9561.14,8842.57
DRG394,PID50283,RIDCAAlamedaCounty,13,57266.30,8362.30,7496.46
DRG394,PID50289,RIDCASanMateoCounty,18,101345.16,11057.33,10311.55
DRG394,PID50290,RIDCALosAngeles,16,32794.37,6327.00,5554.75
DRG394,PID50295,RIDCABakersfield,15,36470.93,7853.60,5235.33
DRG394,PID50300,RIDCASanBernardino,22,31281.36,7485.36,6665.00
DRG394,PID50308,RIDCASanJose,30,56709.43,7983.00,7384.60
DRG394,PID50309,RIDCASacramento,26,37375.38,7283.07,6372.46
DRG394,PID50324,RIDCASanDiego,27,31577.92,6950.81,5240.07
DRG394,PID50327,RIDCASanBernardino,25,38696.84,11502.40,10669.84
DRG394,PID50334,RIDCASalinas,29,38328.44,8902.48,8126.20
DRG394,PID50335,RIDCAModesto,11,42478.63,8687.00,7766.63
DRG394,PID50336,RIDCASacramento,16,90591.62,7487.12,6644.12
DRG394,PID50348,RIDCAOrangeCounty,19,43553.15,11277.63,10691.94
DRG394,PID50350,RIDCALosAngeles,11,16690.72,8684.00,7900.27
DRG394,PID50351,RIDCALosAngeles,28,46082.67,7133.25,5535.78
DRG394,PID50353,RIDCALosAngeles,21,57232.04,7587.00,7054.04
DRG394,PID50360,RIDCASanFrancisco,22,65852.18,8316.18,7614.50
DRG394,PID50367,RIDCAContraCostaCounty,14,86378.50,12515.92,8675.71
DRG394,PID50380,RIDCASanJose,27,62497.11,8771.44,7288.48
DRG394,PID50382,RIDCALosAngeles,23,29001.08,9095.00,8285.69
DRG394,PID220070,RIDMABoston,38,11192.60,7002.18,6057.94
DRG394,PID50393,RIDCALosAngeles,20,52814.85,8471.45,7740.45
DRG394,PID50394,RIDCAVentura,13,38291.30,6801.38,6109.69
DRG394,PID50396,RIDCASantaBarbara,14,29276.57,7445.00,6461.71
DRG394,PID50424,RIDCASanDiego,12,26141.58,7398.58,6460.58
DRG394,PID50426,RIDCAOrangeCounty,14,22218.07,7350.85,6546.85
DRG394,PID50438,RIDCALosAngeles,41,47831.80,7940.24,7391.95
DRG394,PID50441,RIDCASanMateoCounty,27,87528.88,13517.44,12789.37
DRG394,PID50444,RIDCAModesto,23,33404.69,8857.39,8223.13
DRG394,PID50454,RIDCASanFrancisco,37,66573.45,18549.29,12552.08
DRG394,PID50455,RIDCABakersfield,19,38108.68,8597.26,6694.10
DRG394,PID50457,RIDCASanFrancisco,12,58108.08,9804.33,8966.00
DRG394,PID50464,RIDCAModesto,12,97762.00,8695.83,7745.50
DRG394,PID50468,RIDCALosAngeles,11,25774.63,9016.81,8353.72
DRG394,PID50471,RIDCALosAngeles,11,36486.00,9364.72,8547.27
DRG394,PID50481,RIDCALosAngeles,16,60284.56,6904.93,5267.25
DRG394,PID50485,RIDCALosAngeles,31,45075.70,8468.61,7742.41
DRG394,PID50488,RIDCAAlamedaCounty,19,45480.63,8996.10,8163.68
DRG394,PID50496,RIDCAContraCostaCounty,32,96760.78,9133.00,8361.78
DRG394,PID50502,RIDCALosAngeles,21,52083.19,10550.33,9801.76
DRG394,PID50503,RIDCASanDiego,12,35105.66,8267.33,5159.25
DRG394,PID50516,RIDCASacramento,22,41946.86,8394.95,7121.72
DRG394,PID50523,RIDCAContraCostaCounty,29,47253.24,9204.00,8272.68
DRG394,PID50531,RIDCALosAngeles,21,39418.14,9547.61,8583.04
DRG394,PID50549,RIDCAVentura,28,51550.17,7645.00,6645.71
DRG394,PID50551,RIDCAOrangeCounty,20,52492.90,6654.70,5898.60
DRG394,PID50557,RIDCAModesto,34,53400.79,7411.47,6604.23
DRG394,PID50567,RIDCAOrangeCounty,29,34644.31,6567.13,5905.75
DRG394,PID50570,RIDCAOrangeCounty,22,48508.40,9222.63,8492.31
DRG394,PID300012,RIDNHManchester,31,16003.19,6374.12,5412.12
DRG394,PID50573,RIDCAPalmSprings/RanchoM,53,48551.09,6604.07,5290.81
DRG394,PID50575,RIDCALosAngeles,30,31441.03,8081.00,7254.06
DRG394,PID50580,RIDCAOrangeCounty,29,33491.96,8510.06,7873.72
DRG394,PID50581,RIDCALosAngeles,12,98907.91,10127.41,8670.58
DRG394,PID50599,RIDCASacramento,21,84012.28,12945.00,12148.61
DRG394,PID50603,RIDCAOrangeCounty,29,40829.24,6342.65,5365.86
DRG394,PID50616,RIDCAVentura,12,32633.83,6433.00,5869.66
DRG394,PID50624,RIDCALosAngeles,20,55635.60,6684.00,5836.60
DRG394,PID50625,RIDCALosAngeles,103,89984.15,10742.20,9944.02
DRG394,PID50633,RIDCASanLuisObispo,14,71086.00,6926.07,6360.07
DRG394,PID50636,RIDCASanDiego,11,33679.72,6262.00,5441.63
DRG394,PID50663,RIDCALosAngeles,29,25860.62,10162.10,9512.68
DRG394,PID50678,RIDCAOrangeCounty,19,28552.78,7165.05,5734.63
DRG394,PID50689,RIDCAContraCostaCounty,12,79068.00,7875.33,6358.00
DRG394,PID50696,RIDCALosAngeles,13,73051.38,10753.38,10322.92
DRG394,PID50701,RIDCASanDiego,16,31826.06,7496.06,5603.68
DRG394,PID50704,RIDCALosAngeles,14,21050.14,9393.00,8757.57
DRG394,PID50735,RIDCALosAngeles,13,45793.76,8969.00,8023.46
DRG394,PID50737,RIDCALosAngeles,20,77587.65,10826.00,9801.05
DRG394,PID50739,RIDCALosAngeles,25,40766.96,8496.40,7714.52
DRG394,PID50742,RIDCALosAngeles,42,68077.90,7362.66,6720.38
DRG394,PID50752,RIDCALosAngeles,14,39350.21,7380.57,6414.85
DRG394,PID50755,RIDCALosAngeles,12,24292.08,7520.00,6676.33
DRG394,PID50757,RIDCASanDiego,12,21397.00,6872.00,6261.50
DRG394,PID50761,RIDCALosAngeles,36,79546.86,8651.50,6865.08
DRG394,PID50763,RIDCALosAngeles,13,35290.46,10515.53,9692.61
DRG394,PID50764,RIDCARedding,22,37906.68,7663.00,6998.45
DRG394,PID60001,RIDCOGreeley,17,24086.76,6548.70,5955.05
DRG394,PID60003,RIDCOBoulder,19,22761.52,5910.47,4870.73
DRG394,PID60009,RIDCODenver,24,23657.00,6099.75,5075.25
DRG394,PID60010,RIDCOFortCollins,25,26147.24,8536.52,4790.08
DRG394,PID60012,RIDCOPueblo,13,26157.07,6220.46,5272.46
DRG394,PID60020,RIDCOPueblo,19,23738.73,6072.10,5302.63
